OperatorInfo/Title;UsageType/Title;AddressInfo/Title;AddressInfo/AddressLine1;AddressInfo/AddressLine2;AddressInfo/Latitude;AddressInfo/Longitude;NumberOfPoints;Connections/0/ConnectionType/Title;Connections/0/Level/Title;Connections/0/Amps;Connections/0/Voltage;Connections/0/PowerKW
(Business Owner at Location);Private - For Staff, Visitors or Customers;Nissan Alcala de Henares;Vía Complutense, 105-107;;40.48989526;-3.354290922;1;CHAdeMO;Level 3:  High (Over 40kW);;;50
(Unknown Operator);Public - Notice Required;Gener Casadevall Sa;Carrer del Castell, 5;;41.89016346;2.876164987;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;380;22
(Business Owner at Location);Public;Parking San Pedro;Calle San Pedro, 29-31;;40.08033101;-2.129079783;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;2.76
(Unknown Operator);Private - For Staff, Visitors or Customers;Parking Apartamentos Islamar Golf;Avenida del Rio Frio;;37.2083742;-7.2295676;10;CCS (Type 2 Version of Combined Coupler);Level 2 : Medium (Over 2kW);32;380;22
(Unknown Operator);(Unknown);Gasolinera Manoteras;Calle del Arroyo de Valdebebas;;40.48954526;-3.667018562;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);;230;
(Business Owner at Location);Public;Saltoki;Calle de Escatrón;;41.4088434;2.1397652;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
LIVE Barcelona;Public - Membership Required;TRIO Sant Joan Despí;Carrer de la Tv3, 1;;41.37430729;2.072247836;1;CHAdeMO;Level 3:  High (Over 40kW);;;50
Urbener Energía;Public - Membership Required;Electrinera Avia;Barrio Helguera, 90A;;43.35403641;-4.093231123;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;380;22
(Business Owner at Location);Private - For Staff, Visitors or Customers;C. Europa/C. Dr. Ibáñez;Carrer Europa, 39X;;41.38751682;2.131869696;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.68
Viesgo (Spain);Public - Membership Required;Parque Tecnológico Santander;Calle Albert Einstein;;43.45482241;-3.878019564;1;Mennekes (Type 2);;;;
(Unknown Operator);Public - Membership Required;Electrolinera AMB 04 - carrer del Progrés - Gavà;Carrer del Progrès, 54;;41.29723534;2.008224577;1;CHAdeMO;Level 3:  High (Over 40kW);;400;50
(Unknown Operator);Public;Finca equilibrium;Calle de Cirujeda;;40.82101624;-3.559625312;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.7
Urbener Energía;Public - Membership Required;Benahavis, Avenida de Andalucía, 11;Av. de Andalucia, 11;;36.5233032;-5.045803;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;22
Fenie Energía (Spain);Public - Membership Required;Punto de recarga FENIE Arenal - Plaza Major;Carrer Maria Antònia Salvà, 57;;39.50047524;2.75599805;5;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);10;230;2.3
(Unknown Operator);Public - Membership Required;Electrolinera 05 AMB - Montigalà - Badalona;Carrer d'Anna Tugas, 26;;41.45495384;2.226795281;1;CCS (Type 2 Version of Combined Coupler);;;;
Fenie Energía (Spain);Public - Membership Required;Fenie Arenal Terral;Carrer Terral, 25;;39.49988414;2.753487823;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);10;230;2.3
(Unknown Operator);Private - For Staff, Visitors or Customers;Tesa energía;Calle Uruguay, 36;;37.1494677;-3.6354969;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;220;8.5
Fenie Energía (Spain);Public - Membership Required;Fenie Pla de na Tesa Son Alegre;Camí de Son Alegre, 2;;39.59844463;2.708086235;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3.45
LIVE Barcelona;Public - Membership Required;Sant Fruitós del Bages;Ctra. de Vic, 96;;41.75161051;1.876970938;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);Public - Membership Required;Poliesportiu de Sant Joan de Labritja, Eivissa;SN-1;;39.05930676;1.463564005;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.2
Urbener Energía;Public - Membership Required;Benahavis - Av. La Moraleda;Av. La Moraleda, 1;;36.52497038;-5.044605627;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
Urbener Energía;Public - Membership Required;Avda de Andalucia 11;Av. de Andalucia, 11;;36.5233032;-5.045803;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
Fenie Energía (Spain);Public - Membership Required;Fenienergia;Carrer Foradada;;39.64153872;2.642825212;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);10;230;2.3
(Unknown Operator);Public - Membership Required;Balanguera P.A.C Centro Salud Marti Serra;Carrer Balanguera, 6;;39.60170226;2.687822408;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;230;3.7
(Unknown Operator);Public - Membership Required;Benahavis - Av. La Moraleda;Av. La Moraleda, 1;;36.5250178;-5.044774606;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);Private - For Staff, Visitors or Customers;Rotonda Cristo Rey;Plaza Cristo Rey, 5;;41.50656907;-5.73616656;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);10;230;2.3
GIC;Public - Membership Required;Paseo de la Castellana 33;Paseo de la Castellana 33;;40.43190821;-3.689145058;1;Mennekes (Type 2);;;;
GIC;Public - Membership Required;Calle Santa Engracia 115;Calle Santa Engracia 115;;40.43817568;-3.700283227;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
GIC;Public - Membership Required;Calle Bueso Pineda 29;Bueso Pineda 29;;40.4539366;-3.6556905;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.3
(Unknown Operator);Public - Pay At Location;Veefil-19107;Golfplatz Son Gual;;39.566396;2.805568733;1;CCS (Type 2 Version of Combined Coupler);Level 3:  High (Over 40kW);;;50
(Unknown Operator);Public - Pay At Location;Veefil-15807;Port Adriano;;39.48724602;2.477609048;1;CCS (Type 2 Version of Combined Coupler);Level 3:  High (Over 40kW);;;50
GIC;Private - For Staff, Visitors or Customers;Calle de Goya 36;Calle Goya 36;;40.42495134;-3.681083;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);16;230;3
GIC;Private - For Staff, Visitors or Customers;Calle de Génova 24;Calle Génova 24;;40.42582133;-3.692300893;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);20;230;4.6
GIC;Public - Membership Required;Plaza Lealtad;Plaza de la Lealtad 3;;40.41612663;-3.692171615;1;Mennekes (Type 2);;;;
GIC;Public - Membership Required;Calle Cerro de la Plata 4;Calle Cerro de la Plata, 4;;40.39997795;-3.675100774;1;Mennekes (Type 2);;;;
GIC;Public - Membership Required;Ronda de Valencia 1;Ronda de Valencia 1;;40.4056775;-3.699775801;1;Mennekes (Type 2);;;;
GIC;Public - Membership Required;Paseo de la Castellana 259B;Paseo de la Castellana 259;;40.47808185;-3.686458032;1;Mennekes (Type 2);;;;
(Unknown Operator);Public - Membership Required;Ayuntamiento de Bunyola;Carrer del Garrigó, 2;;39.69126353;2.702462252;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;22
(Unknown Operator);Public - Membership Required;Campo Fútbol Bunyola;Diseminado Diseminados, 286;;39.68687595;2.700167483;1;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);16;220;3
(Unknown Operator);Public - Membership Required;ASEMIET;Calle Nicolás Copérnico, 20;;39.5031777;-6.3655129;1;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.4
Fenie Energía (Spain);Public - Membership Required;Boadilla del Monte - Camino de San Sebastián;Camino de San Sebastián, 3;;40.40751685;-3.877420429;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;22
(Unknown Operator);(Unknown);Centro Comercial El Mirador - Bricomart;Av. Santa Rita de Casia, 55;;28.031955;-15.403461;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;400;22
(Unknown Operator);(Unknown);El Romaní;Camí de Les Conilleres a Cal Torres;Cal Caldes;41.3667097;1.627962;2;CEE 7/4 - Schuko - Type F;Level 2 : Medium (Over 2kW);;230;
(Unknown Operator);(Unknown);Hospital de Cruces;Plaza de Cruces, S/N;Gurutzeta - Cruces;43.2814268;-2.9836077;4;Mennekes (Type 2);Level 2 : Medium (Over 2kW);;;
Tesla Motors (Worldwide);Public - Membership Required;Albacete Supercharger;KM 52 la Gineta;;39.134675;-2.039013;8;Tesla Supercharger;Level 3:  High (Over 40kW);;;120
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Centro Comercial Garbera;Centro Comercial Garbera;;43.309108;-1.943774;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Parquesur;S/N Avda Gran Bretana;;40.340227;-3.733088;1;Mennekes (Type 2, Tethered Connector);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Parador de Argomaniz;Carretera Nacional 1 KM 364;;42.868135;-2.541371;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Vincci Ciudad de Salamanca;16-20 Av. de Lasalle;;40.955331;-5.678421;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;230;14
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hospes Palacio de Arenales & Spa;52 Ctra. Valencia de Alcantara;;39.461048;-6.432761;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Parador de Cordoba;37 Avenida de la Arruzafa;;37.906313;-4.800545;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel el Balcon de la Vera;KM. 75;;40.132696;-5.416378;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Bellavista del Jardin del Norte;88 Calle d'Enric Granados;;41.392918;2.155742;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Silken Amara Plaza;7 Plaza Pio Xii;;43.307583;-1.978262;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Notice Required;Rigat Park & Spa Hotel;1 Avinguda America;;41.695214;2.833118;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Sant Cugat;2 Calle Cesar Martinell;;41.47098;2.085902;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Amersam;Public - Membership Required;Tecnoparc;Avinguda Bellissens, 42;;41.1436795;1.1289826;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;220;7
Tesla Motors (Worldwide);Public - Membership Required;Hotel Vincci Maritimo;340 Carrer de Llull;;41.408258;2.21174;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Parador de Plasencia;S/N Plaza San Vicente Ferrer;;40.029114;-6.093801;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;El Corte Ingles Sanchinarro;1 - 1a Planta Color Amarillo Calle Margarita de Parma;;40.49766;-3.661081;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;El Corte Ingles Goya;76 - 1a Planta Click & Car Calle de Goya;;40.424557;-3.673235;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Palafox;S/N Calle Marques Casa Jimenez;;41.65042;-0.885434;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;El Corte Ingles Diagonal;617 - 1a Planta Avenida Diagonal;;41.387028;2.128863;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Centro Comercial la Maquinista;2 - Planta -1;;41.439933;2.198663;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Notice Required;La Costa Beach & Golf Resort;3 Avenida Arenales de Mar;;41.995598;3.197455;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;El Corte Ingles Bilbao;07-Sep;;43.260989;-2.929411;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Terra Remota;CR. Capmany;;42.36446;2.951688;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Paradores de Alcala de Henares;8 Calle Colegios;;40.481554;-3.361708;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Hotel Villa Soro;61 Avenida Ategorrieta;;43.322039;-1.963838;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Bodega Hotel Eguren Ugarte;Carretera A-124;;42.569385;-2.614332;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Fairmont Barcelona;661-671 Avda. Diagonal;;41.381462;2.10937232;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Cullera Holiday;27 Avenida del Raco;;39.17723834;-0.242621705;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Museo Automovilistico de Malaga Y Coleccion del Muse;15 Av de Sor Teresa Prat;;36.70023;-4.439113;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Monument Mas Passamaner - Spa & Restaurant;52 Cami de la Serra;;41.18652;1.160087;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Bodegas Torres Visitors Centre;Finca el Maset S/N;;41.349488;1.666273;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Circuit de Barcelona-Catalunya;S/N Camino Mas Moreneta;;41.57014;2.258753;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Intercontinental Madrid;49 Paseo de la Castellana;;40.436415;-3.690211;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Carlos Iii;Carretera de Sant Carles A Alcanar;;40.582393;0.556056;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Villa Padierna Palace Hotel;Villa Padierna Palace Hotel;;36.476715;-5.053016;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel H10 Andalucia Plaza;Calle Violetas S/N;;36.489508;-4.961662;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Hotel Chalet Val de Ruda;Baqueira Beret - Edif.val de Ruda;;42.699976;0.931197;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Cullar Supercharger;KM58;;37.554018;-2.613742;8;Tesla Supercharger;Level 3:  High (Over 40kW);;;120
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Restaurante Atalaia;69 Ventas Auzoa;;43.322415;-1.833031;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;"Parador de Cadiz - ""hotel Atlantico""";9 Avenida Duque de Najera;;36.535022;-6.305651;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hilton Madrid Airport;2 Avenida de la Hispanidad;;40.451867;-3.585918;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Notice Required;Hotel Spa Acevi Val d'Aran;20 Batlle Calbeto I Barra;;42.705476;0.795908;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Hospes Amerigo;7 Calle Rafael Altamira;;38.344504;-0.482544;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Notice Required;Torre del Remei;2 Cami del Remei;;42.420229;1.891444;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Notice Required;Hotel Hospes Palau de la Mar;14 Avinguda de Navarro Reverter;;39.470993;-0.366654;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Vincci Selección Posada del Patio;7 Pasillo de Sta. Isabel;;36.720374;-4.424965;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Westin la Quinta;Urbanizacion la Quinta Golf;;36.513399;-4.994897;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Las Arenas Balneario Resort;22 Carrer d'Eugénia Viñes;;39.466282;-0.324696;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Parador Lerma;Plaza Mayor N1;;42.025776;-3.754663;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Notice Required;Hotel Santos Nelva;5 Avenida Primero de Mayo;;37.98975;-1.116793;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Hospes Maricel & Spa Mallorca;11 Carretera Andratx;;39.547341;2.596375;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Doña Monse;75 Avenida de Orihuela;;37.965371;-0.733262;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Ariza Supercharger;Carretera de Madrid 0197;;41.313192;-2.002201;6;Tesla Supercharger;Level 3:  High (Over 40kW);;;120
Tesla Motors (Worldwide);Public - Membership Required;Ayuntamiento de Arties;6 Calle Mola;;42.699918;0.873263;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Parador de Turismo de Salamanca;2 Calle Teso de la Feria;;40.953004;-5.67238;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Palacio de los Patos SL;1 Solarillo de Gracia;;37.172496;-3.603465;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Jumeirah Port Soller Hotel & Spa;Calle Belgica S/N;;39.802505;2.6961;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Hesperia Madrid;57 Paseo de la Castellana;;40.438894;-3.691474;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Public - Membership Required;Hotel Spa Relais & Chateaux A Quinta Da Auga;23B Paseo de Amaia;;42.870401;-8.582262;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Claridge;6 Plaza Conde de Casal;;40.406371;-3.669528;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Vincci Envia Golf;Avenida de la Envia;;36.836896;-2.618703;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Aparcamiento Plaza de Euskadi;Aparcamiento Plaza de Euskadi;;43.267679;-2.937598;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Hospes Las Casas del Rey de Baeza;2 Plaza Jesus de la Redencion;;37.391986;-5.986184;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
(Business Owner at Location);Public - Pay At Location;Camping Les Medes;Paratge del camp de l'Arbre, sn;;42.04284222;3.184678293;2;Mennekes (Type 2);Level 2 : Medium (Over 2kW);32;230;7.4
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Occidental Bilbao;40 Avenida Zumalacarregui;;43.257504;-2.912844;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;La Pleta By Rafael Hoteles;S/N Ctra. Baqueira A Beret;;42.703118;0.934999;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Granada Palace, Suite Business & Spa;Calle Diego de Siloe S/N;;37.138707;-3.569028;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Gran Hotel Domine;61 Alameda Mazarredo;;43.267523;-2.933754;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Valbusenda Hotel Bodega & Spa;S/N Ctra. de Toro-Peleagonzalo;;41.483548;-5.495069;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Vincci Seleccion Estrella del Mar;Vincci Seleccion Estrella del Mar;;36.495434;-4.783951;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Urso Hotel & Spa;Calle Mejia Lequerica 8;;40.426818;-3.698358;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel los Nogales;30 Calle Nugueret;;42.407936;0.397881;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);16;400;11
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Wellington Madrid;8 Calle Velazquez;;40.422137;-3.684316;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Public - Membership Required;Casona de Labrada;6 Labrada;;43.34095;-7.15912;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
(Business Owner at Location);Private - For Staff, Visitors or Customers;Nissan CYASA;Cerdeño, 41;;43.37047653;-5.817699085;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
GIC;Public - Membership Required;Shell Av. Machu Pichu;Av. de Machupichu, 105;;40.4648787;-3.6361489;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
;Private - For Staff, Visitors or Customers;Nissan Autoagricola Tudela;Ctra. de Zaragoza, km. 98;;42.0266738;-1.5817071;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
;Private - For Staff, Visitors or Customers;Nissan Rimauto;Av. los Hostales, 176-188;;40.3600969;-1.1387841;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
(Unknown Operator);Private - For Staff, Visitors or Customers;Nissan Santi Enrique;Ctra. Masnou-Granollers, km. 15,2;;41.58983242;2.285524373;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
;Private - For Staff, Visitors or Customers;Nissan Olot Motor;Carretera Santa Coloma, s/n;;42.1642812;2.4719581;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
LIVE Barcelona;Public - Membership Required;EdRR Sant Joan Despí;Carrer de la Tv3, 1;;41.37433949;2.072204921;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
LIVE Barcelona;Public - Membership Required;EdRR Gavà;Avinguda de Bertran i Güell 41;;41.2980109;2.0109445;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
;Public - Pay At Location;Repsol Los Pinos;Av. de los Pinos, 4;;37.99804083;-1.138955101;1;CHAdeMO;Level 3:  High (Over 40kW);125;400;50
Urbener Energía;(Unknown);Zem2all Malaga airport;59 Calle Ramal Comandante García Morato;Malaga Airport;36.6750497;-4.486279876;1;CHAdeMO;Level 3:  High (Over 40kW);;;50
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel H10 Cubik;Via Laetana 69;;41.388003;2.173182;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Restaurant Hotel Abac;1 Av Tibidabo;;41.410773;2.13634;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Avenida Sofia Boutique & Spa;12 Avenida Sofia;;41.234847;1.804106;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Abadia Retuerta Ledomaine;Ctra. N-120 KM 332;;41.616849;-4.411345;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Miramar Barcelona;3 Plaza Carlos Ibanez;;41.370589;2.170855;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Muga de Beloso-Alma Pamplona;11 Beloso Bajo;;42.819576;-1.623535;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Mas Salagros, Ecoresort & Ancient Baths;Riera de Vallromanes;;41.527452;2.310446;1;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Castillo de Gorraiz Hotel Golf & Spa;78 Avenida de Egues;;42.821776;-1.579254;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
Tesla Motors (Worldwide);Private - For Staff, Visitors or Customers;Hotel Arts Barcelona;19 Calle Marina;;41.387161;2.196535;2;Tesla (Model S onwards);Level 2 : Medium (Over 2kW);32;400;22
